5804192,西坝河南路,39.963430,116.434380
5619873,松榆南路,39.870200,116.467120
15549140,永生巷,39.888150,116.421110
17596624,南苑路辅路,39.839430,116.396220
4528536,体育场东路,39.925870,116.444220
16167197,左家庄西街,39.955650,116.439760
2465384,顺沙路辅路,40.175780,116.458710
7253035,外关厢街,39.868430,116.373300
16781168,东万路,39.758960,115.962030
9933933,宏旭路,39.783110,116.331170
14164595,前半壁街,39.936630,116.359260
2636140,东三环中路,39.917350,116.455520
11512169,市场邻街,40.088000,116.316260
13560256,姚家园路,39.938750,116.509910
9641371,西直门南大街,39.936670,116.349330
15106734,首都机场辅路,40.052120,116.585000
749915,武圣路,39.878760,116.461050
1263071,石佛营路,39.932250,116.495770
498082,东大桥斜街,39.928730,116.448170
6248317,望京西路,39.999050,116.451600
10357099,新街口外大街,39.948800,116.365660
11429045,朝阳门外大街,39.919270,116.450980
9964932,白桥大街,39.896140,116.432930
13651797,肖林路,39.777710,116.898960
11922223,三里屯北小街,39.943690,116.444650
14113198,光明街,39.367940,116.060680
10438658,南大街,39.950130,116.317970
3422540,西直门内大街,39.938960,116.350280
17405588,沙阳路,40.117160,116.245290
2556127,天柱东路,40.068180,116.562710
15803487,京藏高速辅路,40.004360,116.358400
17356402,和平里东街,39.966140,116.418680
448291,阀东桥,39.848350,116.226000
17638714,X005(紫码路),39.661920,116.105070
17503158,三路居出口,39.866940,116.326050
15006733,西大望路,39.887600,116.471270
6499520,兴华大街,39.719340,116.326670
7007961,广顺北大街,40.007230,116.461120
11222476,兴业大街,39.753320,116.317000
8049142,X001(七大路),40.141480,116.940530
10592368,将台路,39.970530,116.487770
4653169,望京街,39.995880,116.469250
6132100,麦子店街,39.950050,116.461980
4595793,新苑街,39.934630,116.325320
17469560,琉璃河二街,39.598410,116.018470
8425029,昊天塔街西侧路,39.723760,116.143900
3064175,S305(顺平路),40.147930,116.807530
10176581,建国门内大街,39.906850,116.412970
1739800,东经路,39.880310,116.386870
8284435,石门路辅路,39.966350,116.107060
1808574,莲花池东路,39.895270,116.306740
9653950,菜户营西街,39.870070,116.330650
1330810,北环东路,39.808850,116.503010
6697026,东河沿路,39.852670,116.190030
9883741,东大街,39.932130,116.391550
4924879,青年北路,39.707770,115.977940
15962106,北市村南街,39.681140,115.981150
7798837,菜园街,39.879630,116.347790
15013470,复兴路,39.905990,116.288290
16503825,兴化巷,39.806400,116.449350
16554894,新风街,39.960410,116.370200
4624325,马家堡西路辅路,39.847420,116.362780
11731032,酒仙桥路,39.978950,116.483350
873431,小屯路,39.860290,116.241040
5488189,蒋台村路,39.976050,116.527080
16766647,东万路,39.758950,115.962050
16797899,东万路,39.758900,115.962000
3524035,刘庄子路,39.846450,116.234740
4892453,三里河,39.909810,116.335240
