,Region,dVCR,VCR,dUCR,UCR,loc
191,8533397,119358.0,0.0253846135199,496,0.953547133139,"(39.885624438454627, 116.37831184056273)"
192,8102557,248954.0,0.0254588462799,603,0.953741496599,"(39.968283917340521, 116.42989449003518)"
193,8768534,174131.0,0.0255107684212,707,0.953935860058,"(39.900449236298293, 116.35017584994139)"
194,7886964,326183.0,0.0256080292179,823,0.954033041788,"(39.931895777178795, 116.4556858147714)"
195,8087763,175700.0,0.0256604192014,607,0.954130223518,"(39.92336028751123, 116.43165298944901)"
196,8797972,229996.0,0.0257289990912,769,0.954130223518,"(39.922911051212935, 116.34665885111372)"
197,7103579,341041.0,0.0258306902259,801,0.954130223518,"(40.064420485175198, 116.54947245017586)"
198,7867497,147171.0,0.0258745734715,304,0.954421768707,"(39.988050314465404, 116.45803048065652)"
199,8611771,184236.0,0.0259295087077,691,0.954616132167,"(39.888319856244387, 116.36893317702229)"
200,8513737,102589.0,0.0259600985541,406,0.954810495627,"(39.855076370170707, 116.38065650644783)"
201,8406232,112154.0,0.025993540479,377,0.955004859086,"(39.967834681042227, 116.39355216881594)"
202,7975073,160732.0,0.0260414673249,629,0.955102040816,"(39.907187780772688, 116.44513481828839)"
203,8298697,84480.0,0.0260666574547,273,0.955393586006,"(40.067115902964957, 116.40644783118407)"
204,9380797,167869.0,0.0261167124015,634,0.955490767736,"(39.906289308176099, 116.27690504103165)"
205,8749038,128060.0,0.0261548971555,578,0.955587949466,"(39.943575920934407, 116.3525205158265)"
206,8029069,354868.0,0.0262607112059,825,0.955587949466,"(39.96019766397125, 116.43868698710435)"
207,6853743,331106.0,0.026359439936,1112,0.955587949466,"(40.047349505840067, 116.57936694021103)"
208,9062427,240833.0,0.0264312511875,916,0.955587949466,"(39.906289308176099, 116.31500586166472)"
209,8200373,277262.0,0.026513924788,940,0.955587949466,"(39.90359389038634, 116.41817116060962)"
210,8082719,139948.0,0.0265556542895,556,0.955782312925,"(39.857771787960466, 116.43223915592029)"
211,7984900,280183.0,0.0266391988697,1040,0.955782312925,"(39.921114106019765, 116.44396248534585)"
212,9224064,96034.0,0.0266678341552,332,0.955879494655,"(39.907637017070975, 116.29566236811254)"
213,8254258,273567.0,0.0267494059857,1013,0.955879494655,"(39.906738544474393, 116.41172332942556)"
214,8749120,225225.0,0.0268165632653,531,0.955879494655,"(39.980413297394428, 116.3525205158265)"
215,6981146,988660.0,0.0271113605395,400,0.955879494655,"(40.072057502246182, 116.5641266119578)"
216,8626422,172169.0,0.0271626976543,618,0.955976676385,"(39.869002695417791, 116.36717467760845)"
217,7754678,190572.0,0.0272195221502,726,0.956073858115,"(39.913926325247076, 116.47151230949591)"
218,9155524,164556.0,0.0272685892312,604,0.956171039845,"(39.922012578616354, 116.30386869871045)"
219,8259160,270446.0,0.0273492304462,680,0.956268221574,"(39.908535489667564, 116.41113716295429)"
220,8327615,176738.0,0.0274019299391,508,0.956365403304,"(39.855974842767296, 116.40293083235639)"
221,7779286,213635.0,0.0274656313285,772,0.956462585034,"(39.966936208445638, 116.46858147713951)"
222,8337622,119185.0,0.0275011697473,460,0.956656948494,"(39.950763701707096, 116.40175849941384)"
223,7740121,374781.0,0.0276129214286,470,0.956754130224,"(39.975471698113203, 116.47327080890973)"
224,9023204,194147.0,0.027670811913,707,0.956851311953,"(39.888769092542674, 116.31969519343494)"
225,8548272,190118.0,0.0277275010359,473,0.956948493683,"(39.966936208445638, 116.37655334114889)"
226,8259307,189047.0,0.0277838708094,479,0.957045675413,"(39.974573225516622, 116.41113716295429)"
227,7887000,310299.0,0.0278763953369,1055,0.957045675413,"(39.948068283917337, 116.4556858147714)"
228,8322966,142049.0,0.0279187513117,442,0.957240038873,"(39.967834681042227, 116.40351699882767)"
229,7891853,180362.0,0.0279725314039,577,0.957434402332,"(39.92785265049416, 116.45509964830012)"
230,8714651,247808.0,0.0280464224513,885,0.957434402332,"(39.898203054806828, 116.35662368112544)"
231,9155504,146383.0,0.0280900707322,575,0.957531584062,"(39.913027852650494, 116.30386869871045)"
232,9101611,181309.0,0.0281441331995,633,0.957628765792,"(39.906289308176099, 116.31031652989449)"
233,8224775,162267.0,0.0281925177496,659,0.957725947522,"(39.864061096136567, 116.41524032825323)"
234,8621605,208451.0,0.0282546733811,796,0.957823129252,"(39.90539083557951, 116.36776084407973)"
235,7597926,183429.0,0.0283093679871,375,0.957823129252,"(39.906738544474393, 116.4902696365768)"
236,7886990,91648.0,0.0283366954613,284,0.958017492711,"(39.943575920934407, 116.4556858147714)"
237,9170306,205889.0,0.0283980871591,672,0.958114674441,"(39.961545372866127, 116.30211019929661)"
238,6839101,458676.0,0.0285348545357,991,0.958211856171,"(40.070709793351298, 116.58112543962486)"
239,7891849,137189.0,0.0285757613624,524,0.958309037901,"(39.926055705300989, 116.45509964830012)"
240,8068394,592413.0,0.028752406253,32,0.958406219631,"(40.023539982030549, 116.43399765533412)"
241,8543199,231136.0,0.0288213260665,878,0.958406219631,"(39.888319856244387, 116.37713950762017)"
242,8195556,241641.0,0.0288933782463,903,0.958503401361,"(39.939982030548066, 116.4187573270809)"
243,8807803,197635.0,0.0289523087778,747,0.95860058309,"(39.93863432165319, 116.34548651817117)"
244,9077400,209706.0,0.0290148386234,238,0.95860058309,"(40.03162623539982, 116.31324736225089)"
245,8249336,265713.0,0.029094068559,1050,0.95860058309,"(39.895956873315363, 116.41230949589684)"
246,8073068,255546.0,0.0291702669126,979,0.95860058309,"(39.922911051212935, 116.43341148886284)"
247,8229655,137085.0,0.0292111427287,538,0.95860058309,"(39.855974842767296, 116.41465416178195)"
248,9126077,857858.0,0.029466937643,401,0.95860058309,"(39.895507637017069, 116.30738569753811)"
249,9013408,154788.0,0.0295130921152,517,0.95869776482,"(39.888769092542674, 116.3208675263775)"
250,8332641,125545.0,0.0295505269501,262,0.95879494655,"(39.913477088948788, 116.40234466588512)"
251,8675574,124342.0,0.029587603076,492,0.95898931001,"(39.946271338724166, 116.36131301289566)"
252,7205767,18338.0,0.0295930710755,61,0.959183673469,"(39.763432165318953, 116.53716295427903)"
253,8259193,210075.0,0.0296557109491,831,0.959280855199,"(39.92336028751123, 116.41113716295429)"
254,7838034,198097.0,0.0297147792391,451,0.959475218659,"(39.954357592093437, 116.46154747948418)"
255,9287735,176438.0,0.0297673892784,497,0.959475218659,"(39.906289308176099, 116.28804220398594)"
256,6848909,471802.0,0.0299080705475,864,0.959572400389,"(40.076100628930817, 116.5799531066823)"
257,9444517,88118.0,0.0299343454512,316,0.959669582119,"(39.926954177897571, 116.26928487690505)"
258,8768565,136022.0,0.0299749043034,532,0.959766763848,"(39.91437556154537, 116.35017584994139)"
259,7891809,199659.0,0.0300344383484,776,0.959863945578,"(39.90808625336927, 116.45509964830012)"
260,9057507,374112.0,0.0301459905482,573,0.959863945578,"(39.896406109613658, 116.315592028136)"
261,8234613,253717.0,0.0302216435331,871,0.959863945578,"(39.882929020664868, 116.41406799531067)"
262,8797895,203251.0,0.0302822486357,749,0.959961127308,"(39.888319856244387, 116.34665885111372)"
263,2524128,88840.0,0.0303087388243,43,0.960155490768,"(40.144833782569627, 117.09753810082064)"
264,8709732,230851.0,0.0303775736568,796,0.960155490768,"(39.888769092542674, 116.35720984759672)"
265,8293845,38233.0,0.03038897392,117,0.960349854227,"(40.087780772686429, 116.40703399765533)"
266,9096867,198618.0,0.0304481975611,705,0.960349854227,"(39.975471698113203, 116.31090269636577)"
267,9483801,220442.0,0.0305139286524,27,0.960447035957,"(39.971877807726862, 116.26459554513482)"
268,8082961,170919.0,0.0305648930439,255,0.960641399417,"(39.966486972147351, 116.43223915592029)"
269,8645971,155164.0,0.0306111596312,606,0.960738581147,"(39.849685534591195, 116.36483001172334)"
270,8200380,129047.0,0.0306496386876,384,0.960835762877,"(39.906738544474393, 116.41817116060962)"
271,8773484,143258.0,0.0306923551603,588,0.960932944606,"(39.923809523809524, 116.34958968347011)"
272,7891882,204810.0,0.0307534251234,768,0.961030126336,"(39.940880503144655, 116.45509964830012)"
273,8264039,134197.0,0.0307934397996,395,0.961127308066,"(39.899999999999999, 116.41055099648301)"
274,8690333,156196.0,0.0308400141073,597,0.961224489796,"(39.975471698113203, 116.35955451348184)"
275,8195584,222871.0,0.0309064694745,688,0.961321671526,"(39.952560646900267, 116.4187573270809)"
276,8288432,178418.0,0.0309596699074,580,0.961418853256,"(39.85642407906559, 116.40762016412661)"
277,8210356,166177.0,0.0310092203359,634,0.961516034985,"(39.987601078167117, 116.41699882766706)"
278,10047232,8169.0,0.0310116561571,2,0.961710398445,"(40.044204851752021, 116.19718640093787)"
279,9145696,139409.0,0.0310532249403,539,0.961807580175,"(39.907637017070975, 116.30504103165299)"
280,7725430,116676.0,0.0310880152289,473,0.962001943635,"(39.976819407008087, 116.47502930832357)"
